384 14707
31 224 75
31 225 5
31 227 26
31 229 10
31 230 26
31 239 86
31 251 23
31 262 59
31 267 23
31 276 62
31 279 64
31 284 2
31 295 41
31 298 80
31 300 35
31 304 6
31 308 5
31 310 45
31 321 8
31 324 72
31 327 39
31 337 4
31 343 35
31 347 58
31 354 83
31 360 24
31 361 43
31 364 24
31 369 97
31 370 41
32 46 67
32 47 48
32 48 3
32 59 13
32 60 54
32 77 95
32 82 66
32 83 43
32 89 34
32 95 13
32 103 52
32 106 67
32 116 27
32 118 26
32 120 55
32 141 69
32 165 28
32 170 95
32 178 82
32 180 81
32 181 66
32 188 79
32 195 53
32 196 88
32 202 20
32 210 42
32 211 75
32 216 45
32 224 38
32 228 16
32 230 71
32 231 2
32 233 44
32 234 73
32 239 18
32 242 8
32 249 85
32 252 89
32 253 57
32 256 90
32 261 75
32 265 14
32 266 41
32 272 79
32 274 25
32 277 100
32 290 100
32 297 84
32 300 73
32 307 24
32 309 36
32 311 63
32 313 16
32 321 91
32 326 90
32 327 32
32 330 46
32 339 66
32 340 95
32 343 70
32 346 50
32 361 2
32 374 52
32 377 95
33 35 68
33 43 33
33 46 93
33 48 64
33 50 98
33 53 83
33 56 90
33 58 61
33 59 75
33 68 59
33 70 71
33 72 85
33 84 28
33 90 53
33 105 2
33 107 52
33 112 24
33 114 65
33 116 80
33 117 17
33 122 33
33 129 73
33 130 99
33 134 9
33 138 80
33 139 32
33 140 35
33 144 16
33 156 46
33 159 46
33 170 15
33 179 51
33 185 6
33 187 96
33 189 78
33 191 19
33 198 58
33 201 93
33 202 67
33 207 13
33 212 17
33 214 72
33 215 79
33 219 77
33 221 38
33 222 18
33 225 39
33 236 70
33 241 58
33 244 52
33 246 44
33 247 21
33 254 40
33 262 20
33 263 81
33 267 57
33 277 89
33 280 17
33 283 55
33 286 85
33 292 58
33 293 23
33 295 43
33 296 49
33 297 82
33 298 75
33 300 61
33 302 47
33 309 67
33 313 71
33 319 15
33 321 85
33 324 32
33 325 59
33 326 48
33 336 86
33 343 93
33 347 91
33 350 60
33 354 94
33 360 79
33 373 6
33 374 31
33 380 87
33 381 89
34 49 58
34 53 10
34 58 42
34 59 6
34 60 28
34 65 21
34 70 59
34 71 81
34 77 71
34 90 20
34 91 96
34 98 87
34 99 29
34 115 48
34 129 79
34 132 17
34 134 27
34 137 18
34 148 54
34 166 91
34 168 96
34 170 17
34 171 38
34 174 85
34 176 53
34 182 85
34 184 63
34 185 46
34 187 99
34 190 45
34 191 90
34 192 31
34 198 48
34 199 59
34 203 34
34 210 86
34 215 96
34 219 88
34 227 75
34 233 54
34 237 81
34 248 62
34 253 44
34 257 74
34 258 26
34 265 55
34 267 8
34 268 66
34 269 73
34 271 68
34 275 96
34 282 36
34 293 87
34 301 21
34 312 89
34 318 35
34 322 71
34 336 6
34 338 40
34 348 53
34 349 72
34 351 50
34 353 97
34 354 100
34 369 75
34 370 53
34 376 55
34 377 95
35 40 42
35 62 2
35 63 30
35 66 91
35 72 4
35 74 95
35 76 59
35 80 30
35 81 92
35 85 59
35 89 33
35 116 55
35 120 62
35 131 39
35 132 13
35 141 57
35 146 62
35 152 17
35 155 64
35 160 10
35 164 62
35 169 69
35 182 96
35 188 41
35 193 8
35 194 31
35 207 94
35 208 34
35 210 23
35 211 94
35 225 50
35 232 37
35 239 67
35 245 21
35 246 41
35 247 26
35 251 41
35 252 11
35 254 33
35 260 54
35 264 89
35 265 62
35 269 57
35 272 40
35 283 24
35 284 47
35 293 61
35 295 43
35 308 58
35 311 100
35 313 14
35 316 87
35 322 7
35 326 22
35 331 7
35 340 78
35 342 36
35 347 71
35 348 40
35 352 79
35 357 31
35 365 39
35 366 50
35 368 75
35 372 58
35 377 30
36 37 22
36 40 29
36 42 62
36 51 91
36 65 78
36 68 34
36 70 51
36 71 46
36 75 72
36 76 53
36 96 37
36 97 67
36 99 1
36 100 99
36 132 96
36 136 85
36 138 73
36 142 67
36 163 52
36 173 97
36 177 25
36 187 4
36 188 8
36 194 4
36 196 87
36 203 65
36 208 38
36 214 85
36 224 28
36 231 38
36 245 77
36 247 86
36 254 29
36 258 1
36 261 14
36 272 37
36 274 24
36 275 9
36 282 89
36 285 27
36 287 13
36 289 13
36 296 80
36 307 48
36 312 93
36 315 43
36 321 15
36 325 82
36 328 56
36 329 37
36 332 4
36 333 71
36 339 69
36 340 23
36 344 85
36 350 41
36 353 47
36 354 74
36 355 77
36 359 62
36 361 32
36 363 48
36 371 43
36 381 54
37 38 82
37 44 97
37 46 43
37 47 76
37 48 83
37 52 55
37 59 96
37 61 37
37 65 52
37 72 32
37 74 85
37 77 75
37 83 68
37 85 3
37 92 23
37 94 69
37 95 11
37 96 39
37 108 31
37 110 34
37 118 84
37 127 26
37 135 65
37 137 10
37 139 91
37 144 4
37 146 96
37 150 90
37 152 68
37 167 6
37 168 41
37 170 56
37 179 81
37 180 57
37 182 68
37 184 7
37 189 50
37 194 30
37 216 15
37 217 11
37 219 58
37 222 33
37 223 16
37 236 27
37 244 13
37 246 51
37 250 77
37 258 14
37 260 10
37 278 23
37 279 33
37 299 37
37 300 43
37 305 25
37 310 95
37 326 26
37 332 36
37 333 46
37 348 66
37 352 42
37 353 83
37 355 24
37 357 42
37 359 42
37 360 84
37 361 96
37 369 57
37 374 31
37 375 92
37 376 19
37 381 47
38 51 31
38 57 32
38 60 49
38 80 42
38 81 90
38 85 7
38 87 33
38 89 16
38 91 5
38 93 32
38 95 61
38 98 86
38 102 60
38 111 86
38 113 68
38 120 86
38 134 96
38 136 87
38 139 50
38 144 10
38 146 63
38 147 91
38 153 31
38 157 3
38 162 82
38 164 95
38 167 72
38 168 3
38 172 99
38 182 40
38 185 7
38 186 50
38 198 26
38 200 10
38 203 7
38 205 48
38 206 41
38 209 8
38 217 98
38 228 62
38 233 12
38 235 71
38 245 76
38 247 45
38 254 29
38 255 24
38 256 14
38 263 98
38 266 20
38 271 86
38 272 44
38 278 33
38 285 38
38 287 41
38 290 51
38 294 21
38 301 33
38 303 86
38 306 12
38 312 37
38 314 49
38 316 88
38 323 46
38 332 81
38 342 78
38 345 57
38 353 95
38 357 83
38 366 32
38 369 67
38 370 10
38 377 46
38 382 7
38 383 35
39 44 78
39 46 33
39 50 54
39 53 50
39 54 91
39 55 75
39 57 97
39 63 14
39 67 52
39 71 63
39 74 42
39 75 39
39 85 63
39 87 64
39 93 82
39 95 22
39 98 74
39 104 16
39 105 63
39 107 55
39 119 51
39 121 36
39 123 55
39 124 64
39 125 52
39 129 81
39 130 86
39 134 67
39 138 53
39 141 13
39 145 85
39 148 68
39 150 2
39 158 38
39 161 26
39 163 45
39 165 52
39 170 14
39 177 1
39 187 74
39 188 21
39 189 32
39 192 77
39 193 79
39 195 83
39 196 83
39 198 48
39 221 68
39 227 79
39 230 13
39 237 87
39 247 51
39 249 47
39 250 35
39 266 16
39 271 91
39 272 17
39 280 59
39 281 94
39 291 96
39 294 70
39 296 77
39 303 28
39 308 45
39 310 51
39 313 6
39 316 47
39 320 10
39 323 63
39 328 47
39 332 8
39 340 17
39 351 93
39 352 27
39 353 61
39 364 48
39 366 15
39 368 97
39 375 65
39 376 7
40 44 71
40 45 18
40 50 19
40 56 85
40 58 35
40 62 45
40 74 14
40 76 47
40 77 21
40 88 14
40 101 92
40 107 60
40 108 24
40 110 8
40 117 16
40 118 15
40 123 3
40 126 50
40 127 34
40 128 11
40 134 70
40 138 77
40 140 52
40 141 10
40 146 6
40 149 96
40 153 53
40 159 43
40 161 15
40 162 72
40 164 24
40 167 10
40 171 18
40 173 34
40 174 16
40 178 37
40 179 36
40 181 78
40 182 75
40 184 69
40 186 39
40 193 21
40 198 85
40 199 1
40 205 48
40 207 13
40 216 19
40 218 39
40 222 61
40 224 70
40 226 58
40 227 90
40 228 31
40 231 16
40 234 68
40 235 83
40 238 76
40 239 34
40 244 64
40 254 6
40 265 45
40 268 48
40 275 55
40 277 17
40 287 15
40 292 13
40 293 38
40 300 42
40 303 22
40 324 100
40 325 64
40 327 50
40 332 90
40 337 67
40 346 71
40 350 5
40 356 99
40 357 62
40 359 92
40 369 52
40 370 20
40 383 65
41 44 58
41 48 68
41 56 95
41 64 55
41 69 12
41 80 99
41 82 22
41 102 52
41 115 67
41 117 11
41 124 78
41 129 55
41 132 21
41 135 88
41 136 30
41 141 14
41 144 43
41 153 12
41 155 87
41 163 22
41 167 17
41 170 60
41 173 59
41 179 10
41 189 23
41 192 82
41 198 80
41 199 27
41 207 100
41 208 91
41 218 18
41 219 51
41 238 18
41 239 88
41 243 99
41 244 80
41 245 2
41 266 27
41 269 35
41 290 68
41 291 51
41 293 4
41 297 17
41 303 80
41 306 7
41 320 45
41 326 22
41 337 54
41 341 96
41 354 82
41 355 88
41 374 56
41 375 34
42 44 8
42 55 43
42 57 87
42 59 68
42 60 70
42 64 42
42 68 44
42 72 34
42 73 99
42 75 73
42 77 86
42 79 90
42 83 92
42 87 54
42 89 76
42 93 24
42 107 14
42 110 85
42 123 52
42 126 93
42 136 89
42 137 61
42 153 83
42 173 46
42 175 91
42 182 81
42 189 28
42 191 7
42 195 43
42 196 12
42 198 36
42 203 27
42 208 60
42 209 74
42 212 87
42 222 40
42 230 38
42 241 29
42 243 16
42 245 55
42 247 89
42 256 89
42 260 79
42 265 83
42 267 20
42 269 47
42 289 25
42 291 62
42 309 55
42 327 78
42 332 53
42 334 88
42 337 39
42 341 16
42 344 33
42 348 75
42 351 78
42 354 24
42 356 63
42 358 38
42 365 52
42 370 16
42 373 9
42 380 77
42 382 52
43 45 4
43 48 18
43 50 27
43 57 68
43 59 42
43 67 1
43 69 74
43 72 17
43 76 71
43 84 73
43 92 67
43 93 32
43 94 36
43 95 99
43 98 57
43 100 90
43 101 62
43 103 21
43 109 22
43 110 53
43 115 100
43 120 8
43 123 2
43 124 5
43 128 29
43 129 49
43 130 23
43 135 10
43 137 16
43 142 98
43 143 31
43 148 74
43 155 26
43 175 81
43 177 19
43 179 15
43 184 2
43 201 73
43 203 91
43 206 60
43 209 57
43 211 62
43 212 15
43 220 44
43 221 9
43 224 87
43 227 41
43 228 39
43 241 46
43 244 10
43 246 69
43 247 4
43 248 64
43 249 79
43 251 55
43 252 16
43 260 13
43 264 45
43 269 70
43 272 44
43 277 13
43 282 35
43 284 94
43 301 19
43 314 46
43 317 26
43 321 2
43 324 58
43 327 80
43 330 76
43 331 50
43 339 54
43 343 97
43 345 4
43 347 73
43 351 43
43 356 58
43 357 91
43 358 24
43 361 18
43 363 38
44 46 23
44 57 72
44 58 9
44 74 34
44 81 30
44 84 63
44 87 82
44 91 34
44 97 57
44 100 47
44 106 17
44 107 72
44 113 96
44 115 96
44 118 79
44 126 26
44 131 38
44 132 6
44 136 5
44 168 35
44 171 56
44 172 4
44 175 66
44 185 86
44 186 38
44 192 28
44 193 91
44 202 30
44 211 5
44 214 99
44 215 13
44 221 33
44 222 54
44 223 73
44 229 54
44 230 83
44 231 53
44 238 78
44 247 94
44 249 50
44 250 46
44 262 26
44 264 83
44 271 39
44 274 85
44 277 89
44 278 42
44 285 79
44 292 13
44 297 27
44 309 69
44 319 53
44 326 83
44 333 25
44 337 17
44 338 1
44 339 97
44 343 60
44 348 39
44 351 52
44 353 28
44 365 5
44 381 48
45 53 45
45 56 82
45 63 2
45 67 47
45 68 14
45 71 26
45 72 5
45 73 23
45 77 73
45 78 36
45 79 18
45 97 87
45 107 89
45 111 30
45 113 18
45 116 6
45 117 62
45 118 20
45 122 8
45 127 48
45 128 71
45 130 24
45 134 9
45 135 26
45 140 42
45 145 92
45 147 13
45 150 85
45 153 30
45 158 82
45 166 32
45 167 15
45 172 81
45 174 99
45 177 12
45 180 63
45 181 87
45 182 37
45 184 69
45 190 4
45 206 40
45 208 37
45 210 56
45 212 28
45 217 75
45 218 2
45 223 17
45 238 84
45 245 21
45 246 77
45 247 30
45 250 30
45 255 88
45 267 4
45 274 48
45 276 45
45 277 70
45 282 12
45 284 46
45 290 63
45 294 83
45 295 99
45 297 92
45 302 7
45 304 39
45 306 6
45 310 40
45 319 56
45 327 56
45 329 17
45 333 7
45 336 17
45 350 15
45 351 77
45 360 18
45 368 42
45 369 58
45 370 22
45 371 19
45 375 18
45 380 27
45 383 92
46 58 44
46 66 25
46 70 64
46 78 43
46 85 22
46 86 94
46 89 29
46 98 95
46 103 7
46 105 65
46 113 62
46 116 57
46 118 56
46 120 54
46 131 46
46 133 5
46 135 74
46 137 3
46 138 35
46 152 83
46 166 37
46 171 86
46 174 85
46 176 31
46 182 84
46 184 75
46 186 75
46 189 23
46 191 78
46 192 27
46 206 60
46 210 56
46 219 71
46 225 63
46 240 2
46 243 1
46 248 88
46 253 32
46 256 76
46 266 54
46 268 44
46 269 99
46 272 36
46 277 100
46 278 48
46 282 97
46 287 82
46 300 90
46 304 70
46 305 87
46 310 49
46 311 18
46 320 57
46 325 71
46 328 5
46 338 92
46 340 17
46 343 86
46 344 21
46 349 1
46 355 39
46 359 83
46 366 92
46 367 97
46 368 55
46 375 33
46 380 76
47 52 52
47 55 6
47 63 64
47 64 90
47 65 99
47 73 40
47 81 30
47 88 59
47 114 46
47 117 68
47 121 61
47 124 72
47 125 93
47 126 29
47 129 78
47 130 94
47 136 65
47 142 52
47 146 40
47 153 55
47 158 64
47 159 16
47 163 65
47 165 54
47 167 47
47 168 47
47 173 41
47 181 13
47 184 90
47 185 31
47 190 86
47 195 6
47 201 38
47 204 43
47 205 23
47 206 92
47 207 22
47 208 99
47 209 86
47 212 94
47 224 75
47 225 100
47 226 54
47 236 39
47 243 38
47 245 30
47 250 66
47 251 35
47 260 22
47 270 94
47 272 85
47 275 71
47 277 15
47 278 11
47 286 79
47 292 58
47 294 12
47 296 68
47 298 72
47 305 48
47 324 79
47 333 65
47 343 39
47 349 76
47 352 24
47 358 43
47 367 25
47 372 66
47 380 64
47 383 12
48 51 85
48 78 7
48 81 36
48 89 77
48 96 19
48 101 94
48 103 81
48 104 53
48 107 63
48 110 11
48 113 91
48 117 25
48 121 9
48 124 4
48 125 12
48 127 76
48 137 42
48 144 10
48 146 65
48 148 5
48 160 96
48 161 32
48 166 53
48 174 23
48 176 98
48 180 95
48 187 99
48 190 4
48 203 95
48 218 20
48 221 69
48 223 99
48 224 80
48 236 11
48 238 44
48 239 45
48 242 38
48 243 48
48 248 57
48 249 62
48 256 32
48 258 68
48 264 9
48 269 42
48 272 62
48 275 13
48 280 43
48 284 57
48 288 66
48 299 53
48 303 76
48 307 70
48 333 11
48 340 50
48 341 17
48 346 27
48 348 59
48 349 59
48 353 31
48 355 33
48 360 38
49 53 76
49 68 25
49 70 65
49 72 25
49 75 91
49 84 64
49 87 37
49 89 12
49 91 14
49 96 98
49 98 15
49 101 54
49 110 18
49 111 86
49 117 86
49 119 66
49 123 1
49 128 46
49 134 10
49 141 81
49 142 80
49 163 84
49 164 18
49 171 9
49 173 67
49 194 64
49 196 41
49 197 42
49 211 57
49 213 25
49 217 46
49 237 66
49 239 47
49 243 4
49 248 87
49 253 24
49 256 11
49 260 47
49 264 77
49 269 85
49 272 81
49 275 48
49 286 48
49 292 14
49 294 15
49 299 71
49 302 71
49 305 95
49 310 20
49 314 81
49 320 20
49 321 84
49 326 45
49 329 81
49 335 71
49 336 93
49 354 72
49 376 77
50 52 1
50 54 33
50 60 94
50 61 11
50 66 67
50 77 68
50 92 61
50 94 54
50 96 32
50 105 33
50 114 27
50 119 1
50 120 8
50 121 58
50 127 49
50 131 82
50 132 75
50 143 77
50 152 71
50 154 27
50 156 15
50 157 40
50 164 71
50 172 38
50 174 96
50 175 32
50 176 99
50 191 57
50 195 66
50 199 49
50 211 57
50 213 72
50 218 3
50 222 80
50 224 20
50 225 16
50 229 36
50 243 83
50 244 15
50 248 1
50 256 92
50 257 79
50 259 56
50 260 38
50 265 41
50 267 43
50 281 9
50 288 22
50 292 5
50 294 67
50 296 28
50 306 26
50 311 2
50 312 26
50 313 52
50 314 66
50 320 39
50 335 29
50 340 67
50 341 75
50 347 91
50 352 22
50 355 66
50 358 4
50 362 64
50 372 34
50 374 21
50 376 41
51 54 20
51 59 99
51 64 7
51 66 45
51 69 59
51 72 8
51 81 46
51 88 85
51 103 6
51 108 73
51 122 24
51 124 98
51 129 43
51 142 4
51 144 18
51 145 67
51 150 75
51 152 51
51 162 47
51 173 9
51 175 47
51 185 71
51 187 44
51 203 42
51 205 79
51 206 5
51 210 51
51 211 63
51 227 39
51 228 5
51 230 80
51 238 49
51 242 7
51 251 39
51 252 74
51 253 61
51 254 46
51 261 82
51 274 34
51 281 49
51 282 96
51 291 76
51 299 63
51 301 57
51 314 97
51 332 13
51 338 92
51 339 20
51 340 97
51 344 88
51 353 78
51 360 2
51 368 69
51 372 92
51 381 88
51 383 56
52 53 43
52 54 4
52 57 51
52 58 21
52 60 87
52 63 49
52 69 81
52 79 24
52 82 34
52 83 58
52 96 2
52 100 94
52 102 61
52 109 89
52 111 83
52 114 34
52 115 75
52 121 49
52 125 48
52 132 98
52 135 51
52 142 99
52 148 88
52 153 81
52 155 20
52 159 72
52 161 11
52 164 95
52 165 21
52 166 3
52 167 100
52 171 13
52 174 43
52 179 15
52 180 28
52 192 28
52 194 68
52 195 56
52 197 80
52 199 78
52 200 19
52 205 84
52 208 44
52 209 63
52 210 86
52 212 74
52 215 91
52 218 96
52 232 21
52 233 85
52 234 23
52 254 61
52 257 56
52 265 18
52 271 54
52 272 89
52 274 24
52 277 89
52 287 54
52 291 33
52 302 63
52 305 13
52 317 41
52 322 14
52 324 36
52 333 100
52 337 77
52 346 27
52 351 74
52 361 27
52 362 30
52 375 43
52 376 11
52 381 44
52 382 39
52 383 65
53 59 73
53 62 65
53 65 42
53 66 6
53 67 41
53 75 36
53 79 62
53 86 97
53 92 82
53 94 11
53 106 33
53 108 69
53 110 21
53 111 99
53 112 59
53 119 90
53 121 78
53 128 45
53 130 33
53 135 81
53 145 95
53 149 20
53 151 31
53 155 29
53 162 63
53 164 15
53 174 30
53 175 11
53 180 28
53 197 37
53 204 72
53 206 18
53 212 98
53 213 7
53 214 73
53 220 44
53 221 75
53 228 77
53 231 6
53 246 3
53 250 81
53 252 47
53 260 10
53 262 32
53 263 21
53 267 35
53 270 88
53 279 72
53 285 70
53 288 79
53 292 95
53 297 55
53 298 97
53 302 1
53 305 10
53 315 19
53 316 81
53 318 74
53 321 16
53 323 73
53 339 59
53 344 72
53 347 50
53 348 79
53 354 86
53 368 58
53 375 90
53 383 46
54 55 69
54 73 61
54 76 89
54 78 96
54 87 18
54 93 3
54 94 48
54 95 94
54 97 71
54 99 23
54 100 81
54 104 2
54 105 44
54 106 5
54 107 67
54 109 98
54 112 76
54 115 22
54 118 26
54 121 30
54 129 39
54 130 78
54 141 83
54 150 99
54 152 4
54 154 58
54 155 25
54 156 37
54 161 68
54 162 2
54 165 63
54 167 90
54 168 94
54 176 58
54 181 76
54 183 26
54 191 80
54 192 96
54 195 56
54 201 41
54 206 86
54 207 49
54 215 63
54 216 8
54 217 46
54 218 18
54 223 19
54 225 91
54 246 7
54 247 76
54 260 7
54 263 78
54 269 8
54 275 56
54 278 73
54 284 11
54 294 31
54 301 63
54 308 36
54 317 84
54 326 37
54 330 89
54 331 56
54 336 29
54 337 51
54 340 76
54 360 64
54 367 25
54 371 96
54 377 39
54 383 18
55 56 54
55 63 6
55 65 71
55 67 22
55 69 27
55 72 38
55 74 97
55 77 15
55 78 39
55 79 45
55 87 6
55 88 9
55 91 99
55 98 1
55 99 50
55 100 1
55 102 69
55 103 70
55 106 74
55 114 86
55 118 72
55 120 74
55 126 96
55 130 27
55 131 63
55 132 4
55 134 95
55 140 91
55 148 78
55 149 83
55 153 30
55 163 79
55 174 2
55 175 37
55 178 6
55 180 20
55 182 17
55 183 13
55 187 29
55 188 4
55 190 47
55 192 76
55 195 41
55 199 76
55 209 62
55 220 63
55 232 58
55 236 80
55 240 41
55 243 34
55 246 72
55 249 79
55 254 74
55 260 69
55 262 28
55 265 38
55 268 86
55 288 8
55 291 98
55 298 24
55 303 74
55 314 71
55 317 26
55 333 45
55 338 30
55 340 54
55 348 89
55 349 65
55 352 84
55 361 19
55 379 13
56 57 68
56 68 80
56 70 51
56 71 61
56 76 16
56 77 97
56 87 13
56 93 31
56 105 98
56 111 29
56 116 10
56 118 92
56 120 60
56 124 74
56 128 74
56 130 19
56 131 12
56 144 26
56 145 65
56 152 33
56 153 55
56 163 52
56 164 86
56 171 79
56 174 44
56 191 95
56 195 65
56 200 70
56 201 23
56 206 77
56 211 96
56 220 35
56 229 77
56 234 20
56 235 65
56 250 9
56 261 11
56 273 48
56 275 92
56 289 56
56 294 33
56 306 23
56 316 66
56 319 49
56 332 26
56 336 65
56 353 63
56 354 73
56 360 75
56 368 33
56 373 41
56 374 84
56 378 38
56 380 63
56 381 25
57 60 78
57 61 73
57 74 61
57 76 84
57 79 59
57 84 50
57 85 33
57 90 62
57 95 9
57 107 44
57 111 34
57 119 4
57 125 65
57 128 58
57 130 53
57 133 34
57 134 68
57 143 14
57 147 74
57 152 70
57 155 68
57 159 59
57 164 44
57 166 97
57 168 87
57 174 35
57 176 41
57 177 81
57 178 100
57 193 54
57 194 55
57 196 10
57 202 78
57 203 18
57 207 78
57 220 67
57 222 41
57 225 94
57 227 72
57 233 34
57 234 40
57 242 45
57 253 14
57 267 86
57 276 51
57 277 96
57 278 96
57 291 97
57 292 21
57 295 66
57 301 22
57 312 52
57 314 24
57 320 13
57 323 50
57 326 74
57 333 75
57 338 44
57 341 25
57 347 12
57 348 66
57 357 46
57 361 74
57 363 48
57 365 39
57 371 14
57 382 82
57 383 64
58 60 100
58 61 7
58 63 12
58 68 81
58 75 87
58 76 24
58 77 3
58 88 74
58 92 27
58 94 7
58 101 69
58 108 34
58 126 62
58 129 23
58 137 19
58 141 44
58 144 93
58 148 99
58 153 52
58 184 41
58 192 9
58 201 45
58 202 88
58 203 45
58 211 48
58 212 76
58 219 91
58 221 95
58 222 84
58 226 32
58 227 49
58 228 44
58 229 33
58 231 16
58 232 89
58 235 93
58 237 67
58 241 92
58 247 60
58 248 27
58 252 2
58 256 50
58 258 57
58 262 2
58 265 60
58 271 79
58 276 90
58 278 26
58 279 5
58 284 78
58 291 37
58 295 14
58 299 55
58 305 26
58 306 55
58 308 12
58 314 91
58 315 90
58 326 14
58 329 16
58 332 91
58 339 30
58 344 78
58 346 29
58 347 21
58 359 25
58 365 67
58 366 82
58 367 99
58 368 89
58 371 75
58 378 63
59 64 84
59 67 8
59 68 34
59 69 63
59 71 70
59 77 50
59 84 1
59 85 84
59 86 25
59 95 10
59 99 83
59 107 81
59 115 23
59 118 66
59 125 15
59 126 75
59 134 97
59 137 16
59 139 77
59 142 34
59 153 83
59 164 55
59 166 52
59 173 46
59 175 29
59 182 100
59 188 77
59 189 20
59 196 2
59 200 32
59 205 63
59 212 22
59 217 95
59 219 71
59 221 55
59 225 46
59 226 44
59 234 47
59 236 14
59 240 69
59 247 24
59 252 89
59 254 95
59 255 92
59 263 73
59 267 67
59 268 20
59 277 66
59 283 70
59 286 49
59 303 87
59 318 56
59 320 52
59 322 68
59 327 20
59 329 75
59 336 2
59 337 69
59 352 5
59 353 26
59 355 28
59 356 81
59 363 61
59 365 67
59 366 60
59 368 4
59 370 80
59 371 89
59 375 23
59 376 63
59 383 20
60 62 20
60 74 99
60 75 25
60 79 96
60 80 72
60 81 98
60 83 37
60 90 13
60 94 94
60 95 52
60 100 71
60 101 40
60 107 65
60 108 51
60 112 99
60 121 96
60 126 93
60 129 51
60 132 14
60 133 76
60 136 26
60 148 51
60 150 43
60 160 4
60 169 71
60 171 49
60 177 26
60 179 99
60 212 7
60 213 19
60 219 60
60 220 68
60 221 79
60 230 8
60 232 88
60 236 36
60 237 11
60 245 78
60 255 5
60 266 69
60 269 8
60 288 39
60 293 64
60 315 63
60 330 26
60 331 73
60 333 7
60 336 52
60 342 32
60 353 24
60 361 79
60 363 54
60 370 99
60 379 7
60 380 8
61 68 79
61 75 3
61 77 36
61 81 61
61 83 68
61 86 61
61 87 72
61 90 26
61 91 78
61 93 32
61 101 83
61 112 85
61 114 98
61 118 97
61 122 38
61 134 63
61 147 39
61 151 52
61 154 71
61 155 28
61 156 73
61 164 23
61 171 90
61 177 70
61 181 24
61 183 3
61 185 35
61 190 53
61 192 67
61 202 20
61 207 40
61 210 54
61 211 74
61 235 8
61 236 21
61 242 26
61 245 72
61 246 66
61 251 20
61 260 28
61 263 63
61 268 44
61 269 40
61 280 54
61 284 100
61 285 61
61 287 22
61 288 28
61 292 99
61 302 40
61 309 38
61 312 54
61 313 66
61 319 13
61 321 68
61 323 74
61 333 64
61 334 91
61 335 46
61 338 51
61 341 21
61 360 100
61 361 39
61 362 71
61 368 42
61 369 57
61 373 62
61 374 88
61 376 2
62 69 28
62 74 60
62 76 39
62 80 24
62 81 63
62 83 78
62 94 75
62 98 11
62 103 92
62 107 69
62 110 34
62 115 25
62 116 53
62 125 51
62 132 25
62 143 83
62 146 35
62 147 38
62 153 99
62 160 80
62 168 27
62 170 78
62 172 92
62 173 7
62 176 100
62 179 18
62 181 29
62 195 41
62 196 2
62 204 20
62 205 100
62 208 19
62 209 18
62 216 100
62 234 88
62 236 93
62 245 33
62 251 75
62 252 35
62 269 89
62 273 80
62 281 76
62 282 81
62 284 62
62 288 5
62 297 52
62 303 71
62 307 57
62 312 42
62 319 75
62 320 96
62 323 27
62 335 41
62 345 24
62 352 1
62 361 42
62 363 83
62 368 28
62 371 72
63 66 17
63 76 55
63 85 18
63 92 28
63 93 38
63 110 100
63 115 21
63 118 41
63 122 24
63 124 3
63 125 23
63 126 79
63 143 38
63 153 94
63 154 48
63 155 45
63 156 51
63 183 96
63 189 62
63 190 19
63 194 60
63 199 58
63 205 39
63 207 41
63 210 39
63 215 19
63 230 11
63 253 54
63 256 47
63 260 42
63 266 53
63 272 61
63 277 54
63 280 28
63 284 64
63 287 19
63 288 1
63 291 49
63 293 66
63 294 2
63 302 99
63 309 63
63 318 22
63 320 77
63 324 44
63 326 45
63 330 11
63 333 61
63 335 16
63 338 71
63 341 23
63 346 36
63 348 20
63 351 61
63 356 53
63 357 60
63 361 1
63 364 8
63 366 91
63 367 87
63 369 52
63 373 11
63 378 86
63 381 20
64 65 3
64 67 23
64 68 90
64 70 35
64 73 71
64 79 93
64 88 17
64 89 86
64 101 99
64 103 34
64 104 63
64 105 93
64 106 4
64 111 18
64 112 58
64 113 21
64 117 4
64 121 19
64 122 64
64 129 40
64 133 68
64 143 37
64 144 41
64 147 96
64 148 28
64 154 6
64 160 20
64 161 71
64 164 73
64 171 20
64 183 16
64 185 71
64 195 25
64 197 67
64 201 85
64 207 31
64 215 28
64 220 51
64 226 13
64 228 22
64 234 43
64 236 2
64 247 48
64 248 16
64 255 35
64 258 27
64 273 72
64 278 20
64 285 80
64 290 32
64 297 54
64 298 29
64 299 75
64 300 94
64 302 11
64 305 48
64 317 97
64 323 47
64 325 79
64 333 97
64 334 32
64 337 77
64 339 65
64 344 39
64 361 80
64 368 7
64 372 63
64 374 20
64 376 69
64 380 58
65 69 55
65 72 36
65 73 2
65 74 71
65 79 77
65 96 62
65 99 8
65 106 64
65 110 32
65 122 9
65 140 51
65 149 94
65 155 100
65 160 18
65 162 53
65 165 31
65 166 28
65 172 26
65 176 43
65 181 99
65 189 62
65 221 51
65 223 73
65 225 54
65 233 58
65 260 25
65 270 65
65 271 11
65 275 61
65 276 73
65 279 70
65 289 23
65 305 55
65 312 4
65 314 37
65 321 46
65 327 65
65 330 19
65 334 40
65 345 1
65 352 45
65 358 35
65 377 89
65 380 7
66 67 55
66 74 1
66 84 86
66 93 82
66 94 63
66 96 71
66 103 7
66 105 31
66 115 34
66 117 32
66 118 42
